quote_date,item_id,p_mean,p_75,p_median,p_25,date,dateStata,dateISO,obs,year,month,quarter,_merge
202107,210808,8.1210728,9.8500004,7.5,5,402,01-07-2021,2021-07-01,122056,2021,7,3,matched (3)
202108,210808,8.1820145,9.9899998,7.4899998,5.6300001,403,01-08-2021,2021-08-01,123477,2021,8,3,matched (3)
202109,210808,8.2567415,10.42,7.5,5.4899998,404,01-09-2021,2021-09-01,122686,2021,9,3,matched (3)
202110,210808,8.2273235,9.9899998,7.5,5.6300001,405,01-10-2021,2021-10-01,123103,2021,10,4,matched (3)
202111,210808,8.2727737,10.25,7.4949999,5.6300001,406,01-11-2021,2021-11-01,123532,2021,11,4,matched (3)
202112,210808,8.3241396,10.42,7.5,5.6300001,407,01-12-2021,2021-12-01,123086,2021,12,4,matched (3)
202201,210808,8.2631655,9.9899998,7.5,5.6300001,408,01-01-2022,2022-01-01,123655,2022,1,1,matched (3)
202202,210808,8.2024174,9.8000002,7.5,5.6300001,409,01-02-2022,2022-02-01,121928,2022,2,1,matched (3)
202203,210808,8.1714697,9.54,7.6700001,5.6300001,410,01-03-2022,2022-03-01,125713,2022,3,1,matched (3)
202204,210808,8.3196716,10.2,7.6700001,5.6300001,411,01-04-2022,2022-04-01,127157,2022,4,2,matched (3)
202205,210808,8.3869848,10.12,7.6700001,5.6300001,412,01-05-2022,2022-05-01,127155,2022,5,2,matched (3)
202206,210808,8.9025183,10.99,8.29,5.8400002,413,01-06-2022,2022-06-01,127526,2022,6,2,matched (3)
202207,210808,9.0156984,10.99,8.3800001,6.1700001,414,01-07-2022,2022-07-01,127040,2022,7,3,matched (3)
202208,210808,9.0138845,10.99,8,6.1700001,415,01-08-2022,2022-08-01,125392,2022,8,3,matched (3)
202209,210808,9.2567434,11.02,8.3500004,6.6700001,416,01-09-2022,2022-09-01,125502,2022,9,3,matched (3)
202210,210808,9.2555981,11.99,8.1000004,6.5,417,01-10-2022,2022-10-01,125741,2022,10,4,matched (3)
198802,,,,,,1,01-02-1988,1988-02-01,51065,1988,2,1,using only (2)
198803,,,,,,2,01-03-1988,1988-03-01,49987,1988,3,1,using only (2)
198804,,,,,,3,01-04-1988,1988-04-01,51716,1988,4,2,using only (2)
198805,,,,,,4,01-05-1988,1988-05-01,51209,1988,5,2,using only (2)
198806,,,,,,5,01-06-1988,1988-06-01,51126,1988,6,2,using only (2)
198807,,,,,,6,01-07-1988,1988-07-01,50053,1988,7,3,using only (2)
198808,,,,,,7,01-08-1988,1988-08-01,0,1988,8,3,using only (2)
198809,,,,,,8,01-09-1988,1988-09-01,47264,1988,9,3,using only (2)
198810,,,,,,9,01-10-1988,1988-10-01,50282,1988,10,4,using only (2)
198811,,,,,,10,01-11-1988,1988-11-01,49281,1988,11,4,using only (2)
198812,,,,,,11,01-12-1988,1988-12-01,51813,1988,12,4,using only (2)
198901,,,,,,12,01-01-1989,1989-01-01,48551,1989,1,1,using only (2)
198902,,,,,,13,01-02-1989,1989-02-01,0,1989,2,1,using only (2)
198903,,,,,,14,01-03-1989,1989-03-01,57413,1989,3,1,using only (2)
198904,,,,,,15,01-04-1989,1989-04-01,20572,1989,4,2,using only (2)
198905,,,,,,16,01-05-1989,1989-05-01,57869,1989,5,2,using only (2)
198906,,,,,,17,01-06-1989,1989-06-01,58028,1989,6,2,using only (2)
198907,,,,,,18,01-07-1989,1989-07-01,56793,1989,7,3,using only (2)
198908,,,,,,19,01-08-1989,1989-08-01,55705,1989,8,3,using only (2)
198909,,,,,,20,01-09-1989,1989-09-01,56655,1989,9,3,using only (2)
198910,,,,,,21,01-10-1989,1989-10-01,55533,1989,10,4,using only (2)
198911,,,,,,22,01-11-1989,1989-11-01,57758,1989,11,4,using only (2)
198912,,,,,,23,01-12-1989,1989-12-01,54852,1989,12,4,using only (2)
199001,,,,,,24,01-01-1990,1990-01-01,54121,1990,1,1,using only (2)
199002,,,,,,25,01-02-1990,1990-02-01,60253,1990,2,1,using only (2)
199003,,,,,,26,01-03-1990,1990-03-01,60923,1990,3,1,using only (2)
199004,,,,,,27,01-04-1990,1990-04-01,60819,1990,4,2,using only (2)
199005,,,,,,28,01-05-1990,1990-05-01,61136,1990,5,2,using only (2)
199006,,,,,,29,01-06-1990,1990-06-01,62259,1990,6,2,using only (2)
199007,,,,,,30,01-07-1990,1990-07-01,59060,1990,7,3,using only (2)
199008,,,,,,31,01-08-1990,1990-08-01,60067,1990,8,3,using only (2)
199009,,,,,,32,01-09-1990,1990-09-01,61285,1990,9,3,using only (2)
199010,,,,,,33,01-10-1990,1990-10-01,62163,1990,10,4,using only (2)
199011,,,,,,34,01-11-1990,1990-11-01,65091,1990,11,4,using only (2)
199012,,,,,,35,01-12-1990,1990-12-01,63911,1990,12,4,using only (2)
199101,,,,,,36,01-01-1991,1991-01-01,57581,1991,1,1,using only (2)
199102,,,,,,37,01-02-1991,1991-02-01,68575,1991,2,1,using only (2)
199103,,,,,,38,01-03-1991,1991-03-01,71151,1991,3,1,using only (2)
199104,,,,,,39,01-04-1991,1991-04-01,72853,1991,4,2,using only (2)
199105,,,,,,40,01-05-1991,1991-05-01,74482,1991,5,2,using only (2)
199106,,,,,,41,01-06-1991,1991-06-01,77477,1991,6,2,using only (2)
199107,,,,,,42,01-07-1991,1991-07-01,78589,1991,7,3,using only (2)
199108,,,,,,43,01-08-1991,1991-08-01,77622,1991,8,3,using only (2)
199109,,,,,,44,01-09-1991,1991-09-01,84335,1991,9,3,using only (2)
199110,,,,,,45,01-10-1991,1991-10-01,87414,1991,10,4,using only (2)
199111,,,,,,46,01-11-1991,1991-11-01,92291,1991,11,4,using only (2)
199112,,,,,,47,01-12-1991,1991-12-01,94958,1991,12,4,using only (2)
199201,,,,,,48,01-01-1992,1992-01-01,90912,1992,1,1,using only (2)
199202,,,,,,49,01-02-1992,1992-02-01,90929,1992,2,1,using only (2)
199203,,,,,,50,01-03-1992,1992-03-01,90207,1992,3,1,using only (2)
199204,,,,,,51,01-04-1992,1992-04-01,94520,1992,4,2,using only (2)
199205,,,,,,52,01-05-1992,1992-05-01,96568,1992,5,2,using only (2)
199206,,,,,,53,01-06-1992,1992-06-01,98437,1992,6,2,using only (2)
199207,,,,,,54,01-07-1992,1992-07-01,98202,1992,7,3,using only (2)
199208,,,,,,55,01-08-1992,1992-08-01,98595,1992,8,3,using only (2)
199209,,,,,,56,01-09-1992,1992-09-01,100395,1992,9,3,using only (2)
199210,,,,,,57,01-10-1992,1992-10-01,100846,1992,10,4,using only (2)
199211,,,,,,58,01-11-1992,1992-11-01,101767,1992,11,4,using only (2)
199212,,,,,,59,01-12-1992,1992-12-01,101025,1992,12,4,using only (2)
199301,,,,,,60,01-01-1993,1993-01-01,101122,1993,1,1,using only (2)
199302,,,,,,61,01-02-1993,1993-02-01,105604,1993,2,1,using only (2)
199303,,,,,,62,01-03-1993,1993-03-01,107092,1993,3,1,using only (2)
199304,,,,,,63,01-04-1993,1993-04-01,108050,1993,4,2,using only (2)
199305,,,,,,64,01-05-1993,1993-05-01,111087,1993,5,2,using only (2)
199306,,,,,,65,01-06-1993,1993-06-01,111072,1993,6,2,using only (2)
199307,,,,,,66,01-07-1993,1993-07-01,111736,1993,7,3,using only (2)
199308,,,,,,67,01-08-1993,1993-08-01,111577,1993,8,3,using only (2)
199309,,,,,,68,01-09-1993,1993-09-01,113472,1993,9,3,using only (2)
199310,,,,,,69,01-10-1993,1993-10-01,113796,1993,10,4,using only (2)
199311,,,,,,70,01-11-1993,1993-11-01,113474,1993,11,4,using only (2)
199312,,,,,,71,01-12-1993,1993-12-01,114457,1993,12,4,using only (2)
199401,,,,,,72,01-01-1994,1994-01-01,113415,1994,1,1,using only (2)
199402,,,,,,73,01-02-1994,1994-02-01,109226,1994,2,1,using only (2)
199403,,,,,,74,01-03-1994,1994-03-01,109122,1994,3,1,using only (2)
199404,,,,,,75,01-04-1994,1994-04-01,108186,1994,4,2,using only (2)
199405,,,,,,76,01-05-1994,1994-05-01,119067,1994,5,2,using only (2)
199406,,,,,,77,01-06-1994,1994-06-01,118695,1994,6,2,using only (2)
199407,,,,,,78,01-07-1994,1994-07-01,120570,1994,7,3,using only (2)
199408,,,,,,79,01-08-1994,1994-08-01,106634,1994,8,3,using only (2)
199409,,,,,,80,01-09-1994,1994-09-01,116814,1994,9,3,using only (2)
199410,,,,,,81,01-10-1994,1994-10-01,115660,1994,10,4,using only (2)
199411,,,,,,82,01-11-1994,1994-11-01,117297,1994,11,4,using only (2)
199412,,,,,,83,01-12-1994,1994-12-01,116315,1994,12,4,using only (2)
199501,,,,,,84,01-01-1995,1995-01-01,115148,1995,1,1,using only (2)
199502,,,,,,85,01-02-1995,1995-02-01,110133,1995,2,1,using only (2)
199503,,,,,,86,01-03-1995,1995-03-01,113822,1995,3,1,using only (2)
199504,,,,,,87,01-04-1995,1995-04-01,119189,1995,4,2,using only (2)
199505,,,,,,88,01-05-1995,1995-05-01,121754,1995,5,2,using only (2)
199506,,,,,,89,01-06-1995,1995-06-01,123384,1995,6,2,using only (2)
199507,,,,,,90,01-07-1995,1995-07-01,123162,1995,7,3,using only (2)
199508,,,,,,91,01-08-1995,1995-08-01,122786,1995,8,3,using only (2)
199509,,,,,,92,01-09-1995,1995-09-01,123415,1995,9,3,using only (2)
199510,,,,,,93,01-10-1995,1995-10-01,123492,1995,10,4,using only (2)
199511,,,,,,94,01-11-1995,1995-11-01,124808,1995,11,4,using only (2)
199512,,,,,,95,01-12-1995,1995-12-01,125879,1995,12,4,using only (2)
199601,,,,,,96,01-01-1996,1996-01-01,135408,1996,1,1,using only (2)
199602,,,,,,97,01-02-1996,1996-02-01,128879,1996,2,1,using only (2)
199603,,,,,,98,01-03-1996,1996-03-01,130055,1996,3,1,using only (2)
199604,,,,,,99,01-04-1996,1996-04-01,133400,1996,4,2,using only (2)
199605,,,,,,100,01-05-1996,1996-05-01,137447,1996,5,2,using only (2)
199606,,,,,,101,01-06-1996,1996-06-01,141075,1996,6,2,using only (2)
199607,,,,,,102,01-07-1996,1996-07-01,141114,1996,7,3,using only (2)
199608,,,,,,103,01-08-1996,1996-08-01,115650,1996,8,3,using only (2)
199609,,,,,,104,01-09-1996,1996-09-01,115367,1996,9,3,using only (2)
199610,,,,,,105,01-10-1996,1996-10-01,116066,1996,10,4,using only (2)
199611,,,,,,106,01-11-1996,1996-11-01,115843,1996,11,4,using only (2)
199612,,,,,,107,01-12-1996,1996-12-01,118682,1996,12,4,using only (2)
199701,,,,,,108,01-01-1997,1997-01-01,115198,1997,1,1,using only (2)
199702,,,,,,109,01-02-1997,1997-02-01,111216,1997,2,1,using only (2)
199703,,,,,,110,01-03-1997,1997-03-01,110302,1997,3,1,using only (2)
199704,,,,,,111,01-04-1997,1997-04-01,113726,1997,4,2,using only (2)
199705,,,,,,112,01-05-1997,1997-05-01,116191,1997,5,2,using only (2)
199706,,,,,,113,01-06-1997,1997-06-01,118238,1997,6,2,using only (2)
199707,,,,,,114,01-07-1997,1997-07-01,117317,1997,7,3,using only (2)
199708,,,,,,115,01-08-1997,1997-08-01,116676,1997,8,3,using only (2)
199709,,,,,,116,01-09-1997,1997-09-01,117704,1997,9,3,using only (2)
199710,,,,,,117,01-10-1997,1997-10-01,117099,1997,10,4,using only (2)
199711,,,,,,118,01-11-1997,1997-11-01,117659,1997,11,4,using only (2)
199712,,,,,,119,01-12-1997,1997-12-01,117241,1997,12,4,using only (2)
199801,,,,,,120,01-01-1998,1998-01-01,115152,1998,1,1,using only (2)
199802,,,,,,121,01-02-1998,1998-02-01,103493,1998,2,1,using only (2)
199803,,,,,,122,01-03-1998,1998-03-01,105832,1998,3,1,using only (2)
199804,,,,,,123,01-04-1998,1998-04-01,107681,1998,4,2,using only (2)
199805,,,,,,124,01-05-1998,1998-05-01,109251,1998,5,2,using only (2)
199806,,,,,,125,01-06-1998,1998-06-01,111444,1998,6,2,using only (2)
199807,,,,,,126,01-07-1998,1998-07-01,109571,1998,7,3,using only (2)
199808,,,,,,127,01-08-1998,1998-08-01,108215,1998,8,3,using only (2)
199809,,,,,,128,01-09-1998,1998-09-01,109148,1998,9,3,using only (2)
199810,,,,,,129,01-10-1998,1998-10-01,108530,1998,10,4,using only (2)
199811,,,,,,130,01-11-1998,1998-11-01,110134,1998,11,4,using only (2)
199812,,,,,,131,01-12-1998,1998-12-01,109954,1998,12,4,using only (2)
199901,,,,,,132,01-01-1999,1999-01-01,76829,1999,1,1,using only (2)
199902,,,,,,133,01-02-1999,1999-02-01,103893,1999,2,1,using only (2)
199903,,,,,,134,01-03-1999,1999-03-01,106210,1999,3,1,using only (2)
199904,,,,,,135,01-04-1999,1999-04-01,107934,1999,4,2,using only (2)
199905,,,,,,136,01-05-1999,1999-05-01,109518,1999,5,2,using only (2)
199906,,,,,,137,01-06-1999,1999-06-01,110967,1999,6,2,using only (2)
199907,,,,,,138,01-07-1999,1999-07-01,109979,1999,7,3,using only (2)
199908,,,,,,139,01-08-1999,1999-08-01,107986,1999,8,3,using only (2)
199909,,,,,,140,01-09-1999,1999-09-01,108310,1999,9,3,using only (2)
199910,,,,,,141,01-10-1999,1999-10-01,108626,1999,10,4,using only (2)
199911,,,,,,142,01-11-1999,1999-11-01,108959,1999,11,4,using only (2)
199912,,,,,,143,01-12-1999,1999-12-01,110478,1999,12,4,using only (2)
200001,,,,,,144,01-01-2000,2000-01-01,105846,2000,1,1,using only (2)
200002,,,,,,145,01-02-2000,2000-02-01,99732,2000,2,1,using only (2)
200003,,,,,,146,01-03-2000,2000-03-01,103687,2000,3,1,using only (2)
200004,,,,,,147,01-04-2000,2000-04-01,106130,2000,4,2,using only (2)
200005,,,,,,148,01-05-2000,2000-05-01,107453,2000,5,2,using only (2)
200006,,,,,,149,01-06-2000,2000-06-01,106540,2000,6,2,using only (2)
200007,,,,,,150,01-07-2000,2000-07-01,107334,2000,7,3,using only (2)
200008,,,,,,151,01-08-2000,2000-08-01,104159,2000,8,3,using only (2)
200009,,,,,,152,01-09-2000,2000-09-01,104363,2000,9,3,using only (2)
200010,,,,,,153,01-10-2000,2000-10-01,105335,2000,10,4,using only (2)
200011,,,,,,154,01-11-2000,2000-11-01,105762,2000,11,4,using only (2)
200012,,,,,,155,01-12-2000,2000-12-01,106142,2000,12,4,using only (2)
200101,,,,,,156,01-01-2001,2001-01-01,102504,2001,1,1,using only (2)
200102,,,,,,157,01-02-2001,2001-02-01,104038,2001,2,1,using only (2)
200103,,,,,,158,01-03-2001,2001-03-01,104696,2001,3,1,using only (2)
200104,,,,,,159,01-04-2001,2001-04-01,105771,2001,4,2,using only (2)
200105,,,,,,160,01-05-2001,2001-05-01,108055,2001,5,2,using only (2)
200106,,,,,,161,01-06-2001,2001-06-01,109596,2001,6,2,using only (2)
200107,,,,,,162,01-07-2001,2001-07-01,108549,2001,7,3,using only (2)
200108,,,,,,163,01-08-2001,2001-08-01,106934,2001,8,3,using only (2)
200109,,,,,,164,01-09-2001,2001-09-01,105656,2001,9,3,using only (2)
200110,,,,,,165,01-10-2001,2001-10-01,106902,2001,10,4,using only (2)
200111,,,,,,166,01-11-2001,2001-11-01,107581,2001,11,4,using only (2)
200112,,,,,,167,01-12-2001,2001-12-01,106644,2001,12,4,using only (2)
